real pred err   user   film
 5.0 3.2 1.8 4352.0 1895.0
 2.0 4.0 2.0 610.0 32.0
 4.0 3.8 0.2 4470.0 2081.0
 4.0 4.1 0.1 1496.0 29.0
 4.0 3.7 0.3 5825.0 1873.0
 4.0 4.3 0.3 2489.0 969.0
 5.0 4.0 1.0 5311.0 2927.0
 4.0 4.0 0.0 523.0 1080.0
 4.0 4.6 0.6 4815.0 904.0
 5.0 4.1 0.9 2411.0 3671.0
 1.0 3.9 2.9 1100.0 1257.0
 4.0 3.8 0.2 5593.0 1396.0
 3.0 4.1 1.1 1203.0 1944.0
 1.0 2.8 1.8 5113.0 1918.0
 3.0 3.9 0.9 5874.0 1641.0
 2.0 2.0 0.0 2181.0 1972.0
 3.0 4.0 1.0 3576.0 1079.0
 3.0 3.8 0.8 1181.0 929.0
 1.0 1.9 0.9 3887.0 3439.0
 3.0 3.3 0.3 3827.0 3806.0
 3.0 3.7 0.7 1413.0 2987.0
 5.0 3.6 1.4 1586.0 1376.0
 3.0 4.3 1.3 2890.0 930.0
 2.0 3.3 1.3 2109.0 1597.0
 3.0 3.6 0.6 1292.0 3948.0
 2.0 3.6 1.6 531.0 3812.0
 4.0 3.2 0.8 2976.0 3701.0
 4.0 4.6 0.6 5114.0 1148.0
 3.0 3.5 0.5 1561.0 1485.0
 4.0 2.8 1.2 5903.0 466.0
 1.0 3.9 2.9 4042.0 2871.0
 4.0 3.6 0.4 5344.0 3639.0
 3.0 3.7 0.7 4007.0 3256.0
 3.0 3.5 0.5 4268.0 3144.0
 5.0 3.5 1.5 2124.0 1916.0
 3.0 4.1 1.1 4543.0 2908.0
 5.0 3.9 1.1 4168.0 1357.0
 4.0 4.0 0.0 4480.0 2289.0
 3.0 2.9 0.1 4464.0 3138.0
 5.0 3.9 1.1 1271.0 1028.0
 4.0 4.3 0.3 5739.0 2571.0
 2.0 3.0 1.0 4591.0 2430.0
 3.0 3.6 0.6 5788.0 2371.0
 1.0 2.7 1.7 3209.0 2835.0
 4.0 3.3 0.7 3320.0 491.0
 4.0 4.0 0.0 2507.0 32.0
 3.0 2.3 0.7 1733.0 3024.0
 1.0 3.8 2.8 1019.0 1035.0
 3.0 3.5 0.5 5872.0 253.0
 3.0 3.2 0.2 5506.0 60.0
 3.0 3.3 0.3 3974.0 1587.0
 5.0 3.2 1.8 1241.0 3863.0
 5.0 4.1 0.9 91.0 2073.0
 3.0 4.1 1.1 3824.0 3037.0
 5.0 3.9 1.1 4107.0 2700.0
 4.0 3.1 0.9 2140.0 317.0
 5.0 4.2 0.8 108.0 1449.0
 4.0 4.3 0.3 5170.0 1234.0
 4.0 3.8 0.2 1950.0 364.0
 1.0 1.8 0.8 1850.0 3054.0
 4.0 3.5 0.5 3691.0 2273.0
 3.0 3.8 0.8 8.0 508.0
 5.0 4.3 0.7 1884.0 3196.0
 5.0 4.0 1.0 3305.0 265.0
 5.0 3.9 1.1 5429.0 1955.0
 1.0 2.9 1.9 1450.0 216.0
 4.0 4.0 0.0 1733.0 3152.0
 3.0 2.9 0.1 5511.0 1422.0
 4.0 3.6 0.4 4532.0 10.0
 3.0 3.4 0.4 1650.0 2282.0
 5.0 3.3 1.7 5529.0 3618.0
 3.0 3.7 0.7 183.0 2987.0
 3.0 3.6 0.6 1639.0 1120.0
 3.0 4.2 1.2 5369.0 971.0
 3.0 4.5 1.5 5721.0 318.0
 2.0 2.1 0.1 4447.0 2950.0
 4.0 3.4 0.6 3804.0 2867.0
 2.0 3.4 1.4 3389.0 2046.0
 2.0 3.2 1.2 3945.0 2033.0
 3.0 2.1 0.9 1088.0 160.0
 2.0 3.3 1.3 3584.0 22.0
 3.0 4.0 1.0 4271.0 1960.0
 4.0 4.1 0.1 4745.0 1.0
 4.0 3.8 0.2 5643.0 3788.0
 4.0 3.2 0.8 4448.0 2133.0
 2.0 2.2 0.2 3690.0 3004.0
 4.0 3.6 0.4 4728.0 501.0
 5.0 3.2 1.8 524.0 2976.0
 2.0 1.8 0.2 4169.0 3392.0
 4.0 4.0 0.0 2092.0 1935.0
 3.0 3.1 0.1 4148.0 517.0
 3.0 4.1 1.1 817.0 1222.0
 1.0 2.8 1.8 3569.0 48.0
 3.0 3.8 0.8 4852.0 3074.0
 2.0 2.8 0.8 5387.0 2513.0
 1.0 2.2 1.2 5220.0 2526.0
 2.0 3.0 1.0 1087.0 1876.0
 3.0 4.0 1.0 1540.0 914.0
 2.0 3.7 1.7 3963.0 2115.0
 2.0 2.0 0.0 894.0 193.0
 4.0 3.9 0.1 1426.0 1682.0
 3.0 3.6 0.6 1252.0 2237.0
 4.0 3.8 0.2 111.0 11.0
 1.0 3.9 2.9 3585.0 2721.0
 4.0 3.2 0.8 4277.0 3704.0
 2.0 3.9 1.9 4605.0 508.0
 4.0 3.9 0.1 3394.0 6.0
 5.0 4.2 0.8 3171.0 2859.0
 5.0 3.1 1.9 4329.0 1894.0
 4.0 3.9 0.1 4611.0 902.0
 4.0 3.3 0.7 2116.0 22.0
 3.0 3.7 0.7 1733.0 3831.0
 5.0 4.2 0.8 1978.0 3147.0
 4.0 3.4 0.6 3562.0 3770.0
 3.0 4.1 1.1 2478.0 3359.0
 4.0 3.7 0.3 3203.0 3536.0
 3.0 3.3 0.3 4355.0 1372.0
 4.0 3.9 0.1 5787.0 2138.0
 3.0 2.9 0.1 1607.0 2369.0
 4.0 3.8 0.2 5678.0 671.0
 2.0 2.1 0.1 757.0 2548.0
 3.0 3.6 0.6 2837.0 2371.0
 4.0 4.1 0.1 1996.0 589.0
 3.0 3.3 0.3 3014.0 145.0
 3.0 2.9 0.1 4227.0 379.0
 4.0 4.2 0.2 5324.0 2396.0
 4.0 2.7 1.3 3116.0 1646.0
 4.0 3.3 0.7 1172.0 2567.0
 5.0 4.5 0.5 4418.0 913.0
 4.0 3.1 0.9 543.0 3917.0
 3.0 3.7 0.7 809.0 480.0
 2.0 4.1 2.1 3526.0 924.0
 4.0 3.9 0.1 3881.0 2000.0
 1.0 1.9 0.9 5605.0 737.0
 4.0 3.9 0.1 2237.0 73.0
 4.0 4.1 0.1 1211.0 1077.0
 4.0 3.7 0.3 737.0 3213.0
 4.0 3.1 0.9 3782.0 3535.0
 3.0 3.7 0.7 639.0 2863.0
 1.0 4.0 3.0 1616.0 1220.0
 4.0 3.6 0.4 6021.0 377.0
 3.0 2.4 0.6 3626.0 2404.0
 3.0 3.9 0.9 5964.0 1673.0
 5.0 3.8 1.2 8.0 1673.0
 5.0 3.8 1.2 4681.0 1641.0
 4.0 3.7 0.3 1046.0 1580.0
 5.0 3.7 1.3 4887.0 733.0
 2.0 2.4 0.4 1613.0 3243.0
 4.0 3.3 0.7 3147.0 1459.0
 4.0 3.4 0.6 4635.0 500.0
 4.0 3.5 0.5 3585.0 229.0
 2.0 3.6 1.6 798.0 1994.0
 4.0 4.1 0.1 5698.0 1036.0
 4.0 4.1 0.1 1073.0 1947.0
 4.0 3.1 0.9 3827.0 1804.0
 5.0 3.8 1.2 3622.0 3044.0
 5.0 3.4 1.6 5853.0 2985.0
 4.0 3.5 0.5 5184.0 3608.0
 2.0 3.1 1.1 830.0 70.0
 2.0 2.5 0.5 2627.0 1373.0
 5.0 4.1 0.9 1364.0 1387.0
 2.0 3.4 1.4 3970.0 1573.0
 4.0 4.1 0.1 1579.0 3265.0
 4.0 3.4 0.6 6030.0 2021.0
 4.0 4.0 0.0 774.0 32.0
 5.0 4.2 0.8 2125.0 2997.0
 1.0 3.7 2.7 1311.0 2946.0
 5.0 3.8 1.2 2565.0 2018.0
 5.0 4.1 0.9 3717.0 2788.0
 5.0 4.3 0.7 4489.0 1276.0
 5.0 2.8 2.2 4489.0 338.0
 5.0 4.0 1.0 6032.0 1238.0
 5.0 3.7 1.3 1447.0 1653.0
 4.0 2.5 1.5 5663.0 2827.0
 4.0 4.1 0.1 677.0 778.0
 4.0 4.3 0.3 2866.0 1203.0
 3.0 3.7 0.7 893.0 1396.0
 5.0 4.4 0.6 4179.0 3089.0
 4.0 3.6 0.4 4377.0 648.0
 4.0 3.8 0.2 1339.0 357.0
 3.0 3.8 0.8 1001.0 2268.0
 5.0 4.4 0.6 5805.0 2186.0
 4.0 4.0 0.0 3205.0 1265.0
 4.0 4.5 0.5 3946.0 858.0
 1.0 2.4 1.4 1297.0 2253.0
 5.0 2.5 2.5 3798.0 3826.0
 4.0 2.8 1.2 3682.0 2735.0
 5.0 4.1 0.9 4874.0 3735.0
 5.0 3.5 1.5 4160.0 2346.0
 5.0 4.6 0.4 756.0 858.0
 4.0 4.3 0.3 2595.0 750.0
 4.0 3.4 0.6 1899.0 1173.0
 5.0 4.1 0.9 4368.0 1199.0
 4.0 3.4 0.6 3650.0 1587.0
 4.0 3.6 0.4 924.0 377.0
 3.0 3.4 0.4 392.0 1805.0
 4.0 3.2 0.8 4725.0 1020.0
 5.0 2.8 2.2 3579.0 2322.0
 5.0 3.6 1.4 5862.0 316.0
 3.0 3.6 0.6 2041.0 1025.0
 5.0 4.2 0.8 2008.0 924.0
 5.0 3.6 1.4 4227.0 1407.0
 4.0 3.5 0.5 4386.0 2001.0
 2.0 3.2 1.2 3410.0 802.0
 3.0 3.4 0.4 4798.0 2628.0
 3.0 4.3 1.3 4891.0 2858.0
 2.0 2.8 0.8 1470.0 3758.0
 4.0 3.7 0.3 5054.0 345.0
 5.0 4.3 0.7 2997.0 3147.0
 5.0 4.0 1.0 1586.0 2648.0
 4.0 3.5 0.5 549.0 1268.0
 1.0 3.2 2.2 3195.0 2926.0
 3.0 3.0 0.0 4520.0 2699.0
 3.0 4.1 1.1 5874.0 1291.0
 5.0 3.1 1.9 3827.0 1627.0
 3.0 3.2 0.2 4808.0 1858.0
 3.0 2.5 0.5 780.0 2808.0
 4.0 3.9 0.1 2303.0 2949.0
 4.0 4.0 0.0 1561.0 265.0
 3.0 2.7 0.3 651.0 2364.0
 3.0 3.4 0.4 3519.0 1485.0
 4.0 4.1 0.1 3353.0 2918.0
 5.0 4.2 0.8 5255.0 3683.0
 1.0 2.6 1.6 5026.0 157.0
 5.0 4.1 0.9 1191.0 906.0
 5.0 3.7 1.3 3356.0 1982.0
 3.0 3.7 0.7 1680.0 2690.0
 4.0 4.4 0.4 4577.0 593.0
 2.0 2.8 0.8 2496.0 2535.0
 5.0 4.2 0.8 4083.0 1256.0
 3.0 4.2 1.2 231.0 1387.0
 5.0 3.7 1.3 549.0 2321.0
 3.0 4.0 1.0 1922.0 2973.0
 5.0 3.9 1.1 4049.0 2662.0
 5.0 4.6 0.4 4323.0 527.0
 2.0 4.5 2.5 1069.0 90.0
 5.0 3.8 1.2 4887.0 2243.0
 4.0 3.7 0.3 1616.0 539.0
 4.0 3.5 0.5 934.0 1608.0
 2.0 3.0 1.0 5139.0 2417.0
 4.0 4.1 0.1 1650.0 2959.0
 4.0 3.6 0.4 1219.0 164.0
 4.0 4.0 0.0 5857.0 2795.0
 5.0 4.3 0.7 5888.0 919.0
 4.0 4.5 0.5 1362.0 923.0
 4.0 3.9 0.1 4876.0 1179.0
 3.0 3.4 0.4 662.0 1688.0
 4.0 3.6 0.4 4250.0 832.0
 4.0 3.3 0.7 524.0 1378.0
 3.0 3.8 0.8 5775.0 1682.0
 2.0 3.2 1.2 798.0 2409.0
 4.0 3.6 0.4 3983.0 597.0
 2.0 3.9 1.9 224.0 1265.0
 4.0 3.4 0.6 3768.0 2005.0
 4.0 4.2 0.2 426.0 3000.0
 2.0 2.7 0.7 5493.0 520.0
 1.0 2.5 1.5 18.0 2253.0
 5.0 3.6 1.4 4417.0 1527.0
 4.0 3.7 0.3 4131.0 3479.0
 3.0 4.0 1.0 1340.0 595.0
 4.0 3.7 0.3 1698.0 2434.0
 4.0 4.0 0.0 5289.0 3871.0
 3.0 3.6 0.6 3713.0 21.0
 3.0 2.3 0.7 3243.0 3048.0
 4.0 3.5 0.5 4058.0 647.0
 5.0 4.4 0.6 979.0 1272.0
 1.0 3.0 2.0 3476.0 2560.0
 1.0 3.8 2.8 1574.0 1282.0
 3.0 3.2 0.2 3824.0 2409.0
 1.0 3.0 2.0 3320.0 1405.0
 4.0 4.1 0.1 1178.0 1269.0
 2.0 2.0 0.0 3778.0 460.0
 4.0 3.4 0.6 301.0 333.0
 5.0 4.4 0.6 5233.0 2762.0
 2.0 2.2 0.2 5682.0 1882.0
 3.0 3.0 0.0 5788.0 1317.0
 4.0 3.5 0.5 1605.0 2046.0
 4.0 2.6 1.4 1639.0 1970.0
 4.0 4.1 0.1 4253.0 3037.0
 4.0 3.7 0.3 1675.0 733.0
 2.0 2.5 0.5 6036.0 476.0
 2.0 2.9 0.9 3280.0 1586.0
 4.0 3.4 0.6 673.0 680.0
 1.0 3.3 2.3 5320.0 783.0
 5.0 2.6 2.4 4688.0 1565.0
 5.0 4.4 0.6 4324.0 2858.0
 2.0 2.3 0.3 2077.0 743.0
 3.0 3.2 0.2 2092.0 468.0
 3.0 2.5 0.5 5137.0 3705.0
 4.0 2.7 1.3 5302.0 54.0
 3.0 3.6 0.6 1845.0 1120.0
 2.0 2.1 0.1 3512.0 2053.0
 4.0 3.5 0.5 2078.0 1722.0
 3.0 2.0 1.0 5459.0 1985.0
 5.0 3.8 1.2 5479.0 25.0
 4.0 3.6 0.4 2125.0 661.0
 5.0 3.7 1.3 53.0 3448.0
 3.0 4.3 1.3 4935.0 1358.0
 4.0 3.6 0.4 1317.0 2436.0
 4.0 4.1 0.1 2786.0 1291.0
 3.0 4.2 1.2 3345.0 1304.0
 4.0 4.2 0.2 3191.0 110.0
 4.0 4.2 0.2 928.0 3171.0
 2.0 2.8 0.8 4343.0 3773.0
 4.0 4.3 0.3 2589.0 2804.0
 4.0 3.2 0.8 3509.0 3744.0
 2.0 2.1 0.1 2896.0 2338.0
 3.0 3.4 0.4 2906.0 2100.0
 2.0 3.8 1.8 4051.0 1729.0
 3.0 2.9 0.1 2590.0 1690.0
 5.0 4.1 0.9 1062.0 1266.0
 2.0 3.8 1.8 1790.0 2599.0
 4.0 2.8 1.2 5161.0 3693.0
 4.0 3.8 0.2 409.0 2109.0
 5.0 4.1 0.9 3032.0 2648.0
 3.0 3.9 0.9 2889.0 1344.0
 4.0 3.4 0.6 4049.0 780.0
 4.0 3.8 0.2 3974.0 1584.0
 3.0 2.3 0.7 4021.0 420.0
 4.0 4.4 0.4 643.0 913.0
 5.0 4.6 0.4 5256.0 527.0
 2.0 3.9 1.9 1150.0 1285.0
 4.0 4.1 0.1 3673.0 3097.0
 2.0 2.9 0.9 1629.0 1377.0
 4.0 3.7 0.3 3896.0 1356.0
 5.0 4.0 1.0 3746.0 1220.0
 4.0 4.3 0.3 3110.0 3683.0
 3.0 3.3 0.3 2041.0 638.0
 1.0 2.1 1.1 677.0 2315.0
 2.0 3.1 1.1 4238.0 552.0
 3.0 3.7 0.7 5530.0 2321.0
 3.0 4.0 1.0 5431.0 364.0
 5.0 3.4 1.6 4285.0 1385.0
 4.0 3.5 0.5 2374.0 353.0
 4.0 4.3 0.3 767.0 2208.0
 4.0 4.2 0.2 3182.0 1104.0
 4.0 3.7 0.3 2142.0 3418.0
 1.0 2.2 1.2 4747.0 2549.0
 5.0 3.7 1.3 4358.0 1241.0
 3.0 3.3 0.3 3182.0 198.0
 3.0 3.8 0.8 5153.0 3678.0
 4.0 4.0 0.0 2225.0 1270.0
 2.0 3.4 1.4 3745.0 1093.0
 5.0 4.2 0.8 5125.0 2997.0
 5.0 3.9 1.1 2967.0 1912.0
 4.0 3.6 0.4 3082.0 1958.0
 4.0 3.2 0.8 1988.0 288.0
 5.0 4.0 1.0 5352.0 3507.0
 2.0 3.7 1.7 4478.0 2968.0
 4.0 3.9 0.1 3080.0 290.0
 5.0 4.3 0.7 3685.0 2329.0
 4.0 3.9 0.1 3507.0 3396.0
 5.0 4.5 0.5 5703.0 3030.0
 3.0 3.8 0.8 4508.0 2401.0
 5.0 4.3 0.7 2742.0 1278.0
 4.0 4.2 0.2 3183.0 919.0
 5.0 3.8 1.2 5317.0 357.0
 3.0 3.9 0.9 5253.0 1344.0
 4.0 3.2 0.8 369.0 2431.0
 3.0 3.9 0.9 4659.0 3499.0
 4.0 3.3 0.7 5047.0 1372.0
 4.0 4.5 0.5 3555.0 260.0
 3.0 3.8 0.8 3815.0 1914.0
 4.0 3.3 0.7 4708.0 3040.0
 5.0 3.8 1.2 2459.0 3536.0
 3.0 4.2 1.2 3824.0 3095.0
 4.0 3.8 0.2 4739.0 1653.0
 3.0 3.5 0.5 4249.0 10.0
 3.0 3.0 0.0 3742.0 788.0
 4.0 4.0 0.0 3842.0 2212.0
 4.0 4.3 0.3 3523.0 1304.0
 5.0 3.8 1.2 4131.0 3074.0
 4.0 3.7 0.3 3521.0 3604.0
 4.0 2.5 1.5 1560.0 172.0
 4.0 3.8 0.2 2627.0 300.0
 4.0 3.7 0.3 5539.0 3167.0
 4.0 4.3 0.3 3652.0 1197.0
 5.0 3.7 1.3 2059.0 2150.0
 2.0 3.1 1.1 5795.0 2.0
 3.0 4.3 1.3 33.0 2186.0
 3.0 1.9 1.1 3626.0 65.0
 4.0 3.1 0.9 3763.0 1320.0
 4.0 3.3 0.7 4748.0 1480.0
 3.0 3.5 0.5 2887.0 2407.0
 3.0 2.6 0.4 2132.0 332.0
 5.0 4.4 0.6 935.0 1250.0
 4.0 3.9 0.1 1451.0 594.0
 3.0 3.0 0.0 148.0 168.0
 4.0 2.1 1.9 2144.0 193.0
 4.0 4.1 0.1 3718.0 1704.0
 2.0 3.4 1.4 1015.0 2193.0
 2.0 2.3 0.3 1733.0 742.0
 4.0 4.4 0.4 2181.0 1284.0
 4.0 3.7 0.3 3679.0 62.0
 4.0 3.9 0.1 4482.0 1220.0
 4.0 3.9 0.1 975.0 1678.0
 4.0 3.2 0.8 2615.0 2440.0
 5.0 4.3 0.7 644.0 930.0
 2.0 2.2 0.2 5329.0 3709.0
 3.0 4.3 1.3 1181.0 3114.0
 5.0 4.1 0.9 2887.0 589.0
 4.0 3.9 0.1 3454.0 1759.0
 2.0 3.5 1.5 4887.0 280.0
 2.0 2.6 0.6 319.0 2497.0
 5.0 3.5 1.5 5908.0 780.0
 3.0 3.7 0.7 2670.0 1663.0
 4.0 3.7 0.3 1395.0 299.0
 3.0 3.6 0.6 1609.0 2779.0
 5.0 3.4 1.6 906.0 2011.0
 2.0 2.8 0.8 2462.0 2040.0
 5.0 3.6 1.4 4754.0 2174.0
 4.0 2.6 1.4 186.0 2606.0
 5.0 4.5 0.5 5515.0 858.0
 1.0 2.5 1.5 48.0 1644.0
 3.0 3.4 0.4 2878.0 1013.0
 3.0 3.9 0.9 3880.0 1095.0
 3.0 3.6 0.6 4048.0 1485.0
 4.0 3.4 0.6 1203.0 587.0
 3.0 3.4 0.4 1860.0 1372.0
 4.0 4.2 0.2 5761.0 3897.0
 3.0 3.3 0.3 1016.0 2424.0
 4.0 3.7 0.3 1714.0 441.0
 4.0 4.1 0.1 3280.0 1249.0
 4.0 3.6 0.4 5015.0 3108.0
 5.0 4.0 1.0 3367.0 2289.0
 4.0 4.2 0.2 1407.0 58.0
 5.0 4.4 0.6 161.0 1203.0
 5.0 4.5 0.5 5466.0 745.0
 3.0 3.8 0.8 4951.0 3703.0
 4.0 4.0 0.0 3227.0 1210.0
 5.0 4.2 0.8 5164.0 1617.0
 5.0 4.0 1.0 646.0 1944.0
 3.0 3.6 0.6 4386.0 2841.0
 3.0 3.9 0.9 1903.0 1374.0
 5.0 4.2 0.8 4089.0 1240.0
 3.0 3.1 0.1 1184.0 1457.0
 3.0 2.9 0.1 5220.0 1128.0
 4.0 3.2 0.8 438.0 3701.0
 4.0 4.6 0.6 1121.0 318.0
 2.0 3.3 1.3 3664.0 500.0
 4.0 4.4 0.4 4658.0 593.0
 2.0 3.0 1.0 4940.0 152.0
 3.0 4.1 1.1 2716.0 1210.0
 4.0 3.7 0.3 3889.0 1345.0
 1.0 1.9 0.9 1980.0 3877.0
 1.0 3.6 2.6 4875.0 1639.0
 4.0 4.1 0.1 1925.0 2951.0
 3.0 3.3 0.3 1980.0 1459.0
 5.0 3.5 1.5 4572.0 1569.0
 4.0 4.1 0.1 855.0 1259.0
 4.0 3.0 1.0 3163.0 2146.0
 4.0 3.6 0.4 1192.0 412.0
 3.0 3.7 0.7 2625.0 1994.0
 4.0 3.7 0.3 2544.0 1580.0
 4.0 4.1 0.1 2485.0 1090.0
 4.0 3.7 0.3 5787.0 441.0
 2.0 4.5 2.5 3475.0 750.0
 4.0 3.3 0.7 2089.0 3005.0
 4.0 4.0 0.0 4368.0 1610.0
 4.0 4.2 0.2 808.0 3578.0
 3.0 4.0 1.0 5077.0 1594.0
 2.0 3.4 1.4 1181.0 2572.0
 1.0 3.4 2.4 5569.0 1711.0
 1.0 4.2 3.2 800.0 541.0
 5.0 4.2 0.8 5964.0 1222.0
 4.0 3.4 0.6 1194.0 2420.0
 3.0 3.7 0.7 3777.0 471.0
 4.0 4.0 0.0 3833.0 2791.0
 4.0 3.8 0.2 1218.0 3516.0
 4.0 4.3 0.3 4661.0 2571.0
 3.0 3.4 0.4 3129.0 1573.0
 2.0 3.5 1.5 5699.0 454.0
 3.0 3.0 0.0 4414.0 2082.0
 2.0 3.6 1.6 1968.0 3685.0
 3.0 3.1 0.1 5957.0 2089.0
 5.0 3.9 1.1 2885.0 3793.0
 5.0 3.7 1.3 3286.0 1380.0
 3.0 3.1 0.1 1059.0 1733.0
 3.0 4.1 1.1 3765.0 1307.0
 4.0 3.6 0.4 3650.0 21.0
 4.0 3.2 0.8 1627.0 3173.0
 3.0 3.3 0.3 5434.0 329.0
 3.0 2.2 0.8 721.0 554.0
 5.0 4.1 0.9 4701.0 1294.0
 4.0 3.9 0.1 822.0 539.0
 3.0 3.6 0.6 3159.0 2406.0
 1.0 2.1 1.1 1377.0 1445.0
 4.0 3.6 0.4 1835.0 2115.0
 4.0 3.9 0.1 5614.0 3019.0
 4.0 4.3 0.3 4278.0 110.0
 5.0 3.7 1.3 949.0 2115.0
 5.0 4.2 0.8 3691.0 3265.0
 4.0 4.3 0.3 957.0 1247.0
 4.0 3.3 0.7 5081.0 3157.0
 5.0 4.4 0.6 1306.0 1136.0
 5.0 4.1 0.9 743.0 1292.0
 5.0 3.9 1.1 348.0 3836.0
 5.0 4.1 0.9 2652.0 2788.0
 5.0 4.1 0.9 1607.0 1303.0
 3.0 4.1 1.1 2371.0 457.0
 3.0 4.3 1.3 5291.0 908.0
 3.0 2.9 0.1 4279.0 1687.0
 4.0 3.9 0.1 1818.0 3499.0
 3.0 4.2 1.2 1527.0 1266.0
 5.0 3.4 1.6 5005.0 3251.0
 5.0 3.7 1.3 4979.0 3703.0
 5.0 3.4 1.6 3441.0 3798.0
 3.0 3.9 0.9 4021.0 3622.0
 4.0 3.1 0.9 3182.0 372.0
 4.0 3.1 0.9 1383.0 2151.0
 3.0 2.3 0.7 3138.0 1562.0
 5.0 3.8 1.2 108.0 2700.0
 2.0 3.5 1.5 832.0 2301.0
 3.0 2.8 0.2 4440.0 3785.0
 3.0 3.4 0.4 5522.0 1268.0
 4.0 3.8 0.2 4112.0 3366.0
 4.0 3.8 0.2 5123.0 1663.0
 4.0 3.9 0.1 889.0 36.0
 5.0 4.3 0.7 2943.0 1197.0
 4.0 3.3 0.7 2213.0 3755.0
 4.0 3.3 0.7 3615.0 3340.0
 4.0 4.0 0.0 3274.0 1270.0
 3.0 3.9 0.9 1314.0 1584.0
 4.0 3.5 0.5 3878.0 266.0
 5.0 4.0 1.0 1536.0 1097.0
 4.0 3.4 0.6 5333.0 3790.0
 3.0 2.2 0.8 1778.0 1005.0
 4.0 4.2 0.2 5211.0 1200.0
 5.0 4.1 0.9 4356.0 2313.0
 4.0 4.3 0.3 5995.0 1247.0
 4.0 3.8 0.2 4075.0 2391.0
 3.0 3.3 0.3 5183.0 2539.0
 3.0 2.2 0.8 4452.0 191.0
 3.0 3.0 0.0 4388.0 1377.0
 4.0 4.0 0.0 3319.0 931.0
 3.0 3.9 0.9 1880.0 3104.0
 3.0 3.0 0.0 4576.0 344.0
 4.0 4.0 0.0 673.0 2289.0
 2.0 2.7 0.7 970.0 1591.0
 4.0 3.4 0.6 5522.0 1589.0
 4.0 4.2 0.2 1392.0 1950.0
 5.0 3.8 1.2 3020.0 1179.0
 4.0 2.5 1.5 3834.0 2558.0
 3.0 2.6 0.4 3727.0 639.0
 5.0 4.3 0.7 3038.0 1288.0
 4.0 3.5 0.5 336.0 3527.0
 4.0 3.4 0.6 3842.0 1061.0
 4.0 3.7 0.3 4370.0 1095.0
 5.0 3.9 1.1 123.0 555.0
 2.0 3.2 1.2 1956.0 3623.0
 3.0 3.8 0.8 5580.0 1968.0
 3.0 3.3 0.3 3312.0 2844.0
 4.0 3.8 0.2 2383.0 357.0
 4.0 3.4 0.6 2529.0 1587.0
 4.0 3.5 0.5 3017.0 2112.0
 4.0 4.0 0.0 415.0 223.0
 3.0 3.9 0.9 1441.0 2791.0
 4.0 3.6 0.4 4673.0 2763.0
 4.0 3.9 0.1 5257.0 1240.0
 5.0 4.2 0.8 1260.0 1090.0
 5.0 3.7 1.3 4675.0 1186.0
 4.0 4.0 0.0 2872.0 3160.0
 3.0 4.4 1.4 5394.0 1221.0
 3.0 3.7 0.7 5256.0 25.0
 4.0 4.1 0.1 5267.0 3006.0
 4.0 3.4 0.6 5663.0 329.0
 4.0 3.9 0.1 2038.0 1938.0
 4.0 4.3 0.3 5359.0 1224.0
 5.0 4.1 0.9 4122.0 1175.0
 3.0 4.0 1.0 5271.0 2599.0
 4.0 2.8 1.2 4041.0 2148.0
 4.0 4.1 0.1 3216.0 2396.0
 3.0 3.9 0.9 2222.0 1097.0
 5.0 3.4 1.6 2003.0 616.0
 4.0 3.6 0.4 5970.0 2640.0
 3.0 2.9 0.1 699.0 2148.0
 4.0 2.8 1.2 4893.0 1920.0
 4.0 4.0 0.0 2689.0 1997.0
 3.0 3.5 0.5 3391.0 377.0
 3.0 3.9 0.9 5172.0 3751.0
 4.0 4.0 0.0 1298.0 2565.0
 3.0 4.0 1.0 1162.0 3735.0
 2.0 3.3 1.3 5812.0 3270.0
 1.0 4.1 3.1 1642.0 1206.0
 4.0 2.9 1.1 4472.0 3577.0
 4.0 3.8 0.2 3292.0 1937.0
 4.0 4.2 0.2 1899.0 3095.0
 3.0 3.2 0.2 3233.0 451.0
 3.0 4.1 1.1 4181.0 1210.0
 3.0 2.6 0.4 4360.0 54.0
 4.0 3.8 0.2 1889.0 474.0
 5.0 3.3 1.7 1143.0 1006.0
 4.0 3.3 0.7 1904.0 383.0
 4.0 3.9 0.1 3769.0 1035.0
 3.0 3.3 0.3 563.0 2105.0
 4.0 4.7 0.7 327.0 3338.0
 4.0 3.1 0.9 2304.0 1334.0
 2.0 3.8 1.8 3475.0 1028.0
 5.0 3.9 1.1 447.0 1029.0
 3.0 3.8 0.8 5898.0 2284.0
 2.0 2.5 0.5 524.0 2446.0
 5.0 4.3 0.7 1658.0 306.0
 4.0 4.3 0.3 5319.0 3000.0
 4.0 3.7 0.3 3125.0 2353.0
 4.0 2.5 1.5 5137.0 2279.0
 2.0 3.0 1.0 5957.0 3157.0
 5.0 3.4 1.6 1741.0 2311.0
 3.0 4.1 1.1 1224.0 1291.0
 4.0 3.5 0.5 594.0 1088.0
 2.0 3.6 1.6 1921.0 848.0
 5.0 3.9 1.1 3684.0 1374.0
 5.0 4.0 1.0 5324.0 32.0
 2.0 3.7 1.7 4446.0 2109.0
 3.0 3.5 0.5 1875.0 2985.0
 4.0 4.3 0.3 4195.0 1233.0
 3.0 2.7 0.3 3189.0 3841.0
 4.0 3.8 0.2 5825.0 3175.0
 3.0 3.4 0.4 1748.0 3643.0
