real pred err   user   film
 1.0 0.0 0.0 705.0 2462.0
 3.0 0.0 0.0 1763.0 2997.0
 3.0 0.0 0.0 2367.0 2409.0
 4.0 0.0 0.0 5239.0 1302.0
 4.0 0.0 0.0 1824.0 508.0
 4.0 0.0 0.0 4446.0 2459.0
 4.0 0.0 0.0 3679.0 1552.0
 4.0 0.0 0.0 4829.0 2527.0
 4.0 0.0 0.0 5.0 348.0
 3.0 0.0 0.0 5979.0 2362.0
 4.0 0.0 0.0 4115.0 1961.0
 5.0 0.0 0.0 4589.0 858.0
 1.0 0.0 0.0 959.0 45.0
 3.0 0.0 0.0 1889.0 1230.0
 3.0 0.0 0.0 6016.0 3045.0
 3.0 0.0 0.0 2189.0 2712.0
 5.0 0.0 0.0 1220.0 2694.0
 4.0 0.0 0.0 4501.0 3070.0
 5.0 0.0 0.0 3536.0 2797.0
 4.0 0.0 0.0 5044.0 1952.0
 3.0 0.0 0.0 2054.0 673.0
 3.0 0.0 0.0 3817.0 1298.0
 3.0 0.0 0.0 3929.0 996.0
 2.0 0.0 0.0 5394.0 237.0
 4.0 0.0 0.0 4700.0 1272.0
 4.0 0.0 0.0 307.0 3147.0
 4.0 0.0 0.0 4079.0 2376.0
 3.0 0.0 0.0 4266.0 2363.0
 2.0 0.0 0.0 1883.0 3061.0
 1.0 0.0 0.0 3824.0 2289.0
 4.0 0.0 0.0 2985.0 2143.0
 4.0 0.0 0.0 5654.0 924.0
 3.0 0.0 0.0 3929.0 3100.0
 5.0 0.0 0.0 1000.0 2355.0
 1.0 0.0 0.0 2288.0 1377.0
 3.0 0.0 0.0 3768.0 1788.0
 5.0 0.0 0.0 1908.0 3513.0
 3.0 0.0 0.0 5624.0 70.0
 4.0 0.0 0.0 4054.0 3628.0
 4.0 0.0 0.0 1987.0 3623.0
 4.0 0.0 0.0 396.0 1904.0
 3.0 0.0 0.0 4979.0 2.0
 4.0 0.0 0.0 1447.0 1673.0
 3.0 0.0 0.0 5920.0 2005.0
 4.0 0.0 0.0 1926.0 1276.0
 5.0 0.0 0.0 3507.0 2186.0
 1.0 0.0 0.0 3948.0 2321.0
 4.0 0.0 0.0 4975.0 2409.0
 1.0 0.0 0.0 3426.0 2058.0
 5.0 0.0 0.0 2497.0 2355.0
 5.0 0.0 0.0 3747.0 2616.0
 3.0 0.0 0.0 1181.0 3101.0
 4.0 0.0 0.0 3641.0 3702.0
 4.0 0.0 0.0 4772.0 608.0
 5.0 0.0 0.0 5844.0 34.0
 4.0 0.0 0.0 3930.0 1200.0
 3.0 0.0 0.0 4422.0 837.0
 5.0 0.0 0.0 2945.0 2028.0
 4.0 0.0 0.0 2866.0 2000.0
 3.0 0.0 0.0 1184.0 708.0
 5.0 0.0 0.0 4750.0 104.0
 4.0 0.0 0.0 4747.0 2699.0
 5.0 0.0 0.0 4298.0 1078.0
 4.0 0.0 0.0 4344.0 3728.0
 5.0 0.0 0.0 3584.0 50.0
 3.0 0.0 0.0 199.0 2167.0
 3.0 0.0 0.0 4095.0 2881.0
 1.0 0.0 0.0 2793.0 585.0
 2.0 0.0 0.0 1968.0 1077.0
 2.0 0.0 0.0 4478.0 1330.0
 4.0 0.0 0.0 3108.0 913.0
 1.0 0.0 0.0 1218.0 2379.0
 5.0 0.0 0.0 2576.0 3408.0
 4.0 0.0 0.0 4513.0 1513.0
 3.0 0.0 0.0 2592.0 160.0
 5.0 0.0 0.0 2175.0 1198.0
 4.0 0.0 0.0 1427.0 590.0
 2.0 0.0 0.0 4312.0 2412.0
 3.0 0.0 0.0 673.0 3851.0
 4.0 0.0 0.0 3096.0 2671.0
 5.0 0.0 0.0 4375.0 2513.0
 5.0 0.0 0.0 6018.0 1584.0
 2.0 0.0 0.0 3013.0 2528.0
 5.0 0.0 0.0 1926.0 3083.0
 2.0 0.0 0.0 4653.0 3186.0
 5.0 0.0 0.0 673.0 2336.0
 3.0 0.0 0.0 1465.0 204.0
 3.0 0.0 0.0 1624.0 112.0
 2.0 0.0 0.0 1793.0 44.0
 4.0 0.0 0.0 1361.0 932.0
 1.0 0.0 0.0 2744.0 3737.0
 3.0 0.0 0.0 4934.0 1537.0
 3.0 0.0 0.0 3705.0 2973.0
 2.0 0.0 0.0 4543.0 3208.0
 4.0 0.0 0.0 1680.0 1713.0
 3.0 0.0 0.0 3892.0 1616.0
 4.0 0.0 0.0 3272.0 1562.0
 5.0 0.0 0.0 2204.0 1334.0
 4.0 0.0 0.0 1717.0 1704.0
 5.0 0.0 0.0 3032.0 875.0
 5.0 0.0 0.0 1228.0 1610.0
 2.0 0.0 0.0 696.0 1377.0
 5.0 0.0 0.0 3621.0 1960.0
 3.0 0.0 0.0 5826.0 3273.0
 2.0 0.0 0.0 4800.0 2395.0
 5.0 0.0 0.0 1727.0 2406.0
 1.0 0.0 0.0 4074.0 1456.0
 3.0 0.0 0.0 5484.0 780.0
 3.0 0.0 0.0 4408.0 2470.0
 5.0 0.0 0.0 3469.0 953.0
 4.0 0.0 0.0 24.0 2640.0
 5.0 0.0 0.0 4416.0 1198.0
 3.0 0.0 0.0 1598.0 1259.0
 4.0 0.0 0.0 5890.0 3088.0
 4.0 0.0 0.0 692.0 25.0
 4.0 0.0 0.0 2186.0 736.0
 3.0 0.0 0.0 5394.0 2694.0
 4.0 0.0 0.0 2304.0 2384.0
 3.0 0.0 0.0 3401.0 2040.0
 4.0 0.0 0.0 2575.0 1321.0
 3.0 0.0 0.0 2822.0 3481.0
 2.0 0.0 0.0 3968.0 1091.0
 2.0 0.0 0.0 3069.0 3247.0
 4.0 0.0 0.0 1825.0 3418.0
 5.0 0.0 0.0 235.0 2912.0
 2.0 0.0 0.0 4274.0 3255.0
 5.0 0.0 0.0 2694.0 2160.0
 5.0 0.0 0.0 3192.0 1777.0
 5.0 0.0 0.0 3704.0 300.0
 2.0 0.0 0.0 3993.0 1278.0
 3.0 0.0 0.0 1140.0 3098.0
 4.0 0.0 0.0 4505.0 1347.0
 2.0 0.0 0.0 4780.0 47.0
 2.0 0.0 0.0 881.0 1792.0
 3.0 0.0 0.0 5831.0 1009.0
 5.0 0.0 0.0 4919.0 110.0
 5.0 0.0 0.0 3137.0 2337.0
 4.0 0.0 0.0 3916.0 1265.0
 3.0 0.0 0.0 873.0 1244.0
 3.0 0.0 0.0 1149.0 592.0
 1.0 0.0 0.0 840.0 148.0
 4.0 0.0 0.0 3082.0 2859.0
 5.0 0.0 0.0 4375.0 527.0
 3.0 0.0 0.0 5957.0 1527.0
 5.0 0.0 0.0 1835.0 1060.0
 5.0 0.0 0.0 4802.0 2686.0
 3.0 0.0 0.0 5826.0 337.0
 3.0 0.0 0.0 3839.0 1562.0
 4.0 0.0 0.0 1254.0 1944.0
 4.0 0.0 0.0 3001.0 1407.0
 5.0 0.0 0.0 3067.0 3505.0
 5.0 0.0 0.0 4260.0 3052.0
 3.0 0.0 0.0 4183.0 544.0
 3.0 0.0 0.0 5331.0 480.0
 4.0 0.0 0.0 746.0 1917.0
 4.0 0.0 0.0 4890.0 2301.0
 3.0 0.0 0.0 4796.0 1597.0
 4.0 0.0 0.0 1051.0 1286.0
 4.0 0.0 0.0 2774.0 2406.0
 3.0 0.0 0.0 710.0 3016.0
 3.0 0.0 0.0 1449.0 140.0
 1.0 0.0 0.0 2010.0 810.0
 3.0 0.0 0.0 757.0 1616.0
 3.0 0.0 0.0 4523.0 1917.0
 4.0 0.0 0.0 451.0 3872.0
 2.0 0.0 0.0 4478.0 1513.0
 4.0 0.0 0.0 4328.0 2797.0
 3.0 0.0 0.0 1224.0 2527.0
 2.0 0.0 0.0 4934.0 135.0
 3.0 0.0 0.0 5151.0 2453.0
 4.0 0.0 0.0 5996.0 1101.0
 1.0 0.0 0.0 918.0 1391.0
 2.0 0.0 0.0 4579.0 2558.0
 3.0 0.0 0.0 754.0 3178.0
 5.0 0.0 0.0 2931.0 34.0
 3.0 0.0 0.0 3365.0 1690.0
 2.0 0.0 0.0 3311.0 1975.0
 5.0 0.0 0.0 10.0 720.0
 5.0 0.0 0.0 500.0 2692.0
 3.0 0.0 0.0 1960.0 2455.0
 3.0 0.0 0.0 2446.0 1379.0
 4.0 0.0 0.0 4950.0 3471.0
 4.0 0.0 0.0 5370.0 3175.0
 5.0 0.0 0.0 2395.0 3421.0
 5.0 0.0 0.0 2900.0 176.0
 5.0 0.0 0.0 5466.0 590.0
 5.0 0.0 0.0 5111.0 77.0
 4.0 0.0 0.0 4715.0 1376.0
 4.0 0.0 0.0 5087.0 2985.0
 4.0 0.0 0.0 4289.0 2735.0
 1.0 0.0 0.0 4706.0 2054.0
 3.0 0.0 0.0 5976.0 1625.0
 3.0 0.0 0.0 822.0 2096.0
 4.0 0.0 0.0 718.0 3793.0
 2.0 0.0 0.0 3825.0 1991.0
 1.0 0.0 0.0 2611.0 1333.0
 5.0 0.0 0.0 1882.0 904.0
 4.0 0.0 0.0 2266.0 3160.0
 4.0 0.0 0.0 5156.0 2371.0
 3.0 0.0 0.0 4373.0 3752.0
 5.0 0.0 0.0 3299.0 3179.0
 1.0 0.0 0.0 133.0 3160.0
 4.0 0.0 0.0 692.0 2505.0
 4.0 0.0 0.0 6012.0 2894.0
 5.0 0.0 0.0 5574.0 1997.0
 5.0 0.0 0.0 73.0 3578.0
 1.0 0.0 0.0 3825.0 3257.0
 3.0 0.0 0.0 3309.0 2003.0
 4.0 0.0 0.0 1617.0 2094.0
 5.0 0.0 0.0 3453.0 1784.0
 4.0 0.0 0.0 549.0 2728.0
 5.0 0.0 0.0 3699.0 457.0
 4.0 0.0 0.0 369.0 2110.0
 5.0 0.0 0.0 2067.0 1270.0
 2.0 0.0 0.0 4053.0 2641.0
 3.0 0.0 0.0 3128.0 1270.0
 2.0 0.0 0.0 5333.0 1179.0
 4.0 0.0 0.0 436.0 1240.0
 5.0 0.0 0.0 447.0 3811.0
 4.0 0.0 0.0 123.0 2706.0
 3.0 0.0 0.0 1793.0 2888.0
 1.0 0.0 0.0 6025.0 2004.0
 4.0 0.0 0.0 3993.0 514.0
 4.0 0.0 0.0 3850.0 62.0
 4.0 0.0 0.0 3346.0 1095.0
 3.0 0.0 0.0 2381.0 2707.0
 4.0 0.0 0.0 2063.0 70.0
 4.0 0.0 0.0 1266.0 52.0
 4.0 0.0 0.0 4522.0 903.0
 3.0 0.0 0.0 347.0 2243.0
 2.0 0.0 0.0 1938.0 653.0
 4.0 0.0 0.0 2223.0 3396.0
 3.0 0.0 0.0 4823.0 2683.0
 5.0 0.0 0.0 5317.0 1257.0
 4.0 0.0 0.0 4957.0 914.0
 5.0 0.0 0.0 2670.0 1250.0
 3.0 0.0 0.0 5363.0 2616.0
 3.0 0.0 0.0 5376.0 1228.0
 2.0 0.0 0.0 2522.0 2642.0
 1.0 0.0 0.0 850.0 1371.0
 3.0 0.0 0.0 5113.0 916.0
 4.0 0.0 0.0 3333.0 3863.0
 3.0 0.0 0.0 4271.0 292.0
 3.0 0.0 0.0 4879.0 597.0
 4.0 0.0 0.0 1404.0 34.0
 3.0 0.0 0.0 4180.0 1693.0
 4.0 0.0 0.0 910.0 356.0
 3.0 0.0 0.0 405.0 2996.0
 3.0 0.0 0.0 3962.0 902.0
 2.0 0.0 0.0 4344.0 1678.0
 3.0 0.0 0.0 5333.0 3409.0
 3.0 0.0 0.0 5767.0 2463.0
 5.0 0.0 0.0 4299.0 1721.0
 4.0 0.0 0.0 5319.0 866.0
 5.0 0.0 0.0 4586.0 223.0
 4.0 0.0 0.0 4767.0 2087.0
 3.0 0.0 0.0 5057.0 3418.0
 5.0 0.0 0.0 751.0 1210.0
 4.0 0.0 0.0 3080.0 3037.0
 4.0 0.0 0.0 2812.0 1127.0
 3.0 0.0 0.0 1944.0 3409.0
 3.0 0.0 0.0 3576.0 1409.0
 4.0 0.0 0.0 2085.0 2500.0
 5.0 0.0 0.0 5289.0 1179.0
 3.0 0.0 0.0 1377.0 1961.0
 4.0 0.0 0.0 3892.0 2403.0
 4.0 0.0 0.0 663.0 1370.0
 4.0 0.0 0.0 550.0 1831.0
 4.0 0.0 0.0 2015.0 1961.0
 5.0 0.0 0.0 5504.0 3421.0
 4.0 0.0 0.0 4466.0 1307.0
 2.0 0.0 0.0 198.0 173.0
 4.0 0.0 0.0 1974.0 2384.0
 4.0 0.0 0.0 5682.0 1084.0
 2.0 0.0 0.0 2330.0 3936.0
 2.0 0.0 0.0 5905.0 3070.0
 4.0 0.0 0.0 2889.0 1276.0
 2.0 0.0 0.0 2024.0 3712.0
 5.0 0.0 0.0 3900.0 1073.0
 3.0 0.0 0.0 1984.0 2144.0
 4.0 0.0 0.0 1182.0 36.0
 2.0 0.0 0.0 2443.0 3157.0
 3.0 0.0 0.0 1825.0 367.0
 4.0 0.0 0.0 3415.0 1653.0
 4.0 0.0 0.0 5694.0 1304.0
 4.0 0.0 0.0 1701.0 207.0
 5.0 0.0 0.0 331.0 912.0
 4.0 0.0 0.0 1341.0 2995.0
 4.0 0.0 0.0 3821.0 3019.0
 4.0 0.0 0.0 4193.0 288.0
 4.0 0.0 0.0 562.0 2948.0
 3.0 0.0 0.0 4234.0 2288.0
 5.0 0.0 0.0 1151.0 223.0
 2.0 0.0 0.0 42.0 880.0
 5.0 0.0 0.0 2164.0 858.0
 3.0 0.0 0.0 1009.0 3512.0
 2.0 0.0 0.0 169.0 3070.0
 4.0 0.0 0.0 4888.0 2019.0
 3.0 0.0 0.0 1088.0 2496.0
 4.0 0.0 0.0 5821.0 3508.0
 5.0 0.0 0.0 1516.0 165.0
 5.0 0.0 0.0 2172.0 1263.0
 4.0 0.0 0.0 1147.0 1254.0
 3.0 0.0 0.0 1939.0 3527.0
 2.0 0.0 0.0 4933.0 1701.0
 4.0 0.0 0.0 1202.0 2010.0
 5.0 0.0 0.0 3683.0 1219.0
 2.0 0.0 0.0 5604.0 1238.0
 5.0 0.0 0.0 1858.0 1032.0
 5.0 0.0 0.0 4819.0 1359.0
 3.0 0.0 0.0 1304.0 2021.0
 1.0 0.0 0.0 4425.0 234.0
 5.0 0.0 0.0 5430.0 2502.0
 3.0 0.0 0.0 1239.0 3006.0
 2.0 0.0 0.0 4973.0 2345.0
 3.0 0.0 0.0 5567.0 55.0
 3.0 0.0 0.0 1147.0 3067.0
 1.0 0.0 0.0 770.0 640.0
 3.0 0.0 0.0 4272.0 1320.0
 4.0 0.0 0.0 4458.0 3081.0
 4.0 0.0 0.0 216.0 1079.0
 3.0 0.0 0.0 6007.0 1201.0
 3.0 0.0 0.0 2645.0 3256.0
 5.0 0.0 0.0 3816.0 2881.0
 4.0 0.0 0.0 1181.0 2206.0
 3.0 0.0 0.0 5955.0 3258.0
 4.0 0.0 0.0 2079.0 1779.0
 4.0 0.0 0.0 1752.0 457.0
 3.0 0.0 0.0 3274.0 2622.0
 2.0 0.0 0.0 2272.0 3950.0
 5.0 0.0 0.0 3080.0 971.0
 3.0 0.0 0.0 1710.0 2490.0
 5.0 0.0 0.0 5825.0 1196.0
 4.0 0.0 0.0 1447.0 3489.0
 4.0 0.0 0.0 4686.0 2947.0
 1.0 0.0 0.0 1019.0 586.0
 4.0 0.0 0.0 4001.0 2574.0
 1.0 0.0 0.0 5788.0 694.0
 5.0 0.0 0.0 3980.0 2167.0
 4.0 0.0 0.0 4879.0 1019.0
 4.0 0.0 0.0 41.0 531.0
 4.0 0.0 0.0 2674.0 3481.0
 4.0 0.0 0.0 646.0 3362.0
 5.0 0.0 0.0 3979.0 1566.0
 1.0 0.0 0.0 5026.0 2840.0
 4.0 0.0 0.0 18.0 1702.0
 3.0 0.0 0.0 2478.0 1096.0
 5.0 0.0 0.0 3400.0 3578.0
 2.0 0.0 0.0 5896.0 3614.0
 2.0 0.0 0.0 2523.0 3361.0
 4.0 0.0 0.0 5482.0 1408.0
 4.0 0.0 0.0 3705.0 272.0
 5.0 0.0 0.0 3704.0 2858.0
 1.0 0.0 0.0 869.0 1283.0
 5.0 0.0 0.0 2414.0 1240.0
 5.0 0.0 0.0 2748.0 2076.0
 4.0 0.0 0.0 620.0 333.0
 4.0 0.0 0.0 4305.0 724.0
 4.0 0.0 0.0 4988.0 300.0
 3.0 0.0 0.0 3197.0 2502.0
 2.0 0.0 0.0 344.0 3753.0
 4.0 0.0 0.0 3745.0 2029.0
 2.0 0.0 0.0 3836.0 1479.0
 5.0 0.0 0.0 4826.0 2804.0
 1.0 0.0 0.0 393.0 50.0
 4.0 0.0 0.0 2939.0 2396.0
 3.0 0.0 0.0 1632.0 2132.0
 2.0 0.0 0.0 39.0 2826.0
 3.0 0.0 0.0 4338.0 3263.0
 4.0 0.0 0.0 4978.0 2455.0
 4.0 0.0 0.0 352.0 2115.0
 4.0 0.0 0.0 2529.0 2108.0
 5.0 0.0 0.0 4461.0 1220.0
 3.0 0.0 0.0 1824.0 2291.0
 5.0 0.0 0.0 4948.0 2728.0
 5.0 0.0 0.0 1447.0 2288.0
 5.0 0.0 0.0 4139.0 527.0
 3.0 0.0 0.0 2436.0 1393.0
 4.0 0.0 0.0 326.0 1951.0
 4.0 0.0 0.0 1748.0 1212.0
 5.0 0.0 0.0 1865.0 3044.0
 4.0 0.0 0.0 5574.0 29.0
 5.0 0.0 0.0 3942.0 2966.0
 5.0 0.0 0.0 3679.0 3793.0
 5.0 0.0 0.0 702.0 1945.0
 3.0 0.0 0.0 5099.0 724.0
 5.0 0.0 0.0 5401.0 1967.0
 4.0 0.0 0.0 4942.0 1225.0
 4.0 0.0 0.0 3917.0 1783.0
 5.0 0.0 0.0 4277.0 3471.0
 2.0 0.0 0.0 5759.0 2018.0
 5.0 0.0 0.0 3916.0 3145.0
 3.0 0.0 0.0 4611.0 350.0
 5.0 0.0 0.0 2056.0 3070.0
 5.0 0.0 0.0 2056.0 1200.0
 3.0 0.0 0.0 4959.0 1012.0
 5.0 0.0 0.0 3224.0 246.0
 5.0 0.0 0.0 5113.0 923.0
 3.0 0.0 0.0 5054.0 3147.0
 1.0 0.0 0.0 1726.0 3287.0
 3.0 0.0 0.0 2188.0 2195.0
 4.0 0.0 0.0 230.0 272.0
 4.0 0.0 0.0 1347.0 2321.0
 5.0 0.0 0.0 3081.0 1994.0
 3.0 0.0 0.0 1613.0 2421.0
 5.0 0.0 0.0 543.0 2000.0
 4.0 0.0 0.0 601.0 1222.0
 4.0 0.0 0.0 3101.0 1258.0
 5.0 0.0 0.0 3167.0 1291.0
 4.0 0.0 0.0 1132.0 1391.0
 5.0 0.0 0.0 2123.0 1265.0
 4.0 0.0 0.0 984.0 2012.0
 3.0 0.0 0.0 5576.0 2054.0
 5.0 0.0 0.0 4958.0 2124.0
 5.0 0.0 0.0 850.0 3328.0
 1.0 0.0 0.0 1207.0 1969.0
 5.0 0.0 0.0 5570.0 2300.0
 4.0 0.0 0.0 1239.0 1213.0
 5.0 0.0 0.0 1076.0 1210.0
 2.0 0.0 0.0 1609.0 489.0
 3.0 0.0 0.0 4903.0 3176.0
 5.0 0.0 0.0 3113.0 1413.0
 2.0 0.0 0.0 1861.0 788.0
 3.0 0.0 0.0 3704.0 3108.0
 2.0 0.0 0.0 5686.0 1407.0
 4.0 0.0 0.0 1891.0 1544.0
 3.0 0.0 0.0 4085.0 1499.0
 4.0 0.0 0.0 2734.0 2084.0
 3.0 0.0 0.0 4430.0 1672.0
 2.0 0.0 0.0 1010.0 2134.0
 3.0 0.0 0.0 4212.0 3767.0
 4.0 0.0 0.0 5990.0 1361.0
 4.0 0.0 0.0 3410.0 3418.0
 4.0 0.0 0.0 1194.0 2912.0
 1.0 0.0 0.0 4227.0 2034.0
 5.0 0.0 0.0 153.0 3484.0
 5.0 0.0 0.0 1430.0 2324.0
 3.0 0.0 0.0 4041.0 2421.0
 2.0 0.0 0.0 5536.0 3256.0
 3.0 0.0 0.0 2265.0 1687.0
 2.0 0.0 0.0 3371.0 1029.0
 4.0 0.0 0.0 5767.0 1128.0
 4.0 0.0 0.0 3312.0 2763.0
 5.0 0.0 0.0 2019.0 2336.0
 5.0 0.0 0.0 3683.0 3362.0
 4.0 0.0 0.0 1775.0 3735.0
 4.0 0.0 0.0 4344.0 480.0
 4.0 0.0 0.0 4482.0 2428.0
 4.0 0.0 0.0 3860.0 2712.0
 2.0 0.0 0.0 2109.0 2949.0
 4.0 0.0 0.0 1284.0 1396.0
 4.0 0.0 0.0 272.0 2094.0
 5.0 0.0 0.0 3957.0 1258.0
 4.0 0.0 0.0 1298.0 1200.0
 3.0 0.0 0.0 2857.0 288.0
 2.0 0.0 0.0 4508.0 2600.0
 3.0 0.0 0.0 3777.0 2424.0
 3.0 0.0 0.0 461.0 3385.0
 3.0 0.0 0.0 2113.0 1965.0
 5.0 0.0 0.0 4801.0 2985.0
 4.0 0.0 0.0 1835.0 2525.0
 3.0 0.0 0.0 1714.0 3208.0
 1.0 0.0 0.0 2844.0 3287.0
 3.0 0.0 0.0 5985.0 2729.0
 4.0 0.0 0.0 4870.0 222.0
 2.0 0.0 0.0 1360.0 3471.0
 5.0 0.0 0.0 850.0 2521.0
 4.0 0.0 0.0 2805.0 3634.0
 5.0 0.0 0.0 3423.0 2424.0
 3.0 0.0 0.0 2200.0 519.0
 2.0 0.0 0.0 302.0 1408.0
 3.0 0.0 0.0 2538.0 2406.0
 5.0 0.0 0.0 2571.0 1196.0
 2.0 0.0 0.0 5222.0 2411.0
 3.0 0.0 0.0 4078.0 1302.0
 3.0 0.0 0.0 2223.0 1541.0
 5.0 0.0 0.0 2826.0 926.0
 1.0 0.0 0.0 4491.0 2291.0
 3.0 0.0 0.0 4920.0 3745.0
 4.0 0.0 0.0 1861.0 1267.0
 5.0 0.0 0.0 3993.0 180.0
 3.0 0.0 0.0 4995.0 95.0
 3.0 0.0 0.0 1505.0 30.0
 4.0 0.0 0.0 3243.0 3821.0
 4.0 0.0 0.0 503.0 3624.0
 4.0 0.0 0.0 3105.0 2393.0
 3.0 0.0 0.0 1624.0 2366.0
 2.0 0.0 0.0 26.0 1425.0
 4.0 0.0 0.0 3520.0 2788.0
 5.0 0.0 0.0 1116.0 2599.0
 4.0 0.0 0.0 5172.0 281.0
 4.0 0.0 0.0 3608.0 3751.0
 5.0 0.0 0.0 3526.0 2759.0
 4.0 0.0 0.0 55.0 1784.0
 4.0 0.0 0.0 5442.0 2571.0
 3.0 0.0 0.0 1139.0 1608.0
 4.0 0.0 0.0 166.0 1021.0
 4.0 0.0 0.0 1814.0 435.0
 4.0 0.0 0.0 259.0 2973.0
 1.0 0.0 0.0 948.0 1247.0
 4.0 0.0 0.0 5837.0 996.0
 4.0 0.0 0.0 5035.0 3555.0
 3.0 0.0 0.0 2895.0 153.0
 3.0 0.0 0.0 3626.0 459.0
 4.0 0.0 0.0 1780.0 922.0
 4.0 0.0 0.0 1712.0 3671.0
 4.0 0.0 0.0 1272.0 2539.0
 3.0 0.0 0.0 4295.0 344.0
 5.0 0.0 0.0 451.0 41.0
 4.0 0.0 0.0 4077.0 2641.0
 2.0 0.0 0.0 33.0 1393.0
 4.0 0.0 0.0 2018.0 2243.0
 1.0 0.0 0.0 1495.0 3400.0
 4.0 0.0 0.0 604.0 1374.0
 5.0 0.0 0.0 3724.0 3082.0
 4.0 0.0 0.0 822.0 3450.0
 4.0 0.0 0.0 4489.0 1179.0
 2.0 0.0 0.0 828.0 3717.0
 5.0 0.0 0.0 3942.0 6.0
 3.0 0.0 0.0 1010.0 3745.0
 2.0 0.0 0.0 5482.0 353.0
 5.0 0.0 0.0 4258.0 1086.0
 4.0 0.0 0.0 5517.0 898.0
 5.0 0.0 0.0 3889.0 904.0
 4.0 0.0 0.0 3737.0 2453.0
 3.0 0.0 0.0 2643.0 898.0
 5.0 0.0 0.0 3729.0 3578.0
 4.0 0.0 0.0 2038.0 1084.0
 3.0 0.0 0.0 256.0 1201.0
 5.0 0.0 0.0 2232.0 480.0
 4.0 0.0 0.0 4796.0 3701.0
 3.0 0.0 0.0 4198.0 1994.0
 4.0 0.0 0.0 2999.0 2078.0
 2.0 0.0 0.0 3526.0 784.0
 2.0 0.0 0.0 3847.0 2001.0
 4.0 0.0 0.0 1803.0 150.0
 5.0 0.0 0.0 494.0 1220.0
 2.0 0.0 0.0 2415.0 1562.0
 4.0 0.0 0.0 1958.0 1673.0
 2.0 0.0 0.0 1281.0 3450.0
 5.0 0.0 0.0 3129.0 1291.0
 1.0 0.0 0.0 1489.0 3873.0
 5.0 0.0 0.0 5148.0 1694.0
 4.0 0.0 0.0 4335.0 2671.0
 2.0 0.0 0.0 1842.0 2961.0
 5.0 0.0 0.0 1469.0 912.0
 5.0 0.0 0.0 4589.0 1198.0
 5.0 0.0 0.0 4860.0 1617.0
 3.0 0.0 0.0 4312.0 2393.0
 4.0 0.0 0.0 3537.0 3617.0
 4.0 0.0 0.0 5744.0 1835.0
 4.0 0.0 0.0 5908.0 1954.0
 4.0 0.0 0.0 2537.0 838.0
 3.0 0.0 0.0 5605.0 1.0
 3.0 0.0 0.0 872.0 2858.0
 5.0 0.0 0.0 3224.0 3338.0
 2.0 0.0 0.0 1941.0 70.0
 2.0 0.0 0.0 4485.0 2628.0
 2.0 0.0 0.0 5530.0 1345.0
 5.0 0.0 0.0 1645.0 3591.0
 4.0 0.0 0.0 3596.0 2997.0
 1.0 0.0 0.0 5620.0 3717.0
 4.0 0.0 0.0 4799.0 3424.0
 3.0 0.0 0.0 3824.0 2458.0
 5.0 0.0 0.0 687.0 480.0
 4.0 0.0 0.0 4726.0 2291.0
 1.0 0.0 0.0 5492.0 2416.0
 5.0 0.0 0.0 3080.0 344.0
 5.0 0.0 0.0 5126.0 858.0
 5.0 0.0 0.0 239.0 527.0
 5.0 0.0 0.0 4711.0 2401.0
 3.0 0.0 0.0 4967.0 1391.0
 4.0 0.0 0.0 1004.0 2918.0
 5.0 0.0 0.0 5717.0 3034.0
 3.0 0.0 0.0 5971.0 3270.0
 4.0 0.0 0.0 2743.0 11.0
 4.0 0.0 0.0 5369.0 908.0
 4.0 0.0 0.0 3757.0 2872.0
 4.0 0.0 0.0 5239.0 296.0
 2.0 0.0 0.0 1015.0 1081.0
 5.0 0.0 0.0 80.0 3148.0
 1.0 0.0 0.0 2847.0 2060.0
 5.0 0.0 0.0 2994.0 1201.0
 4.0 0.0 0.0 1298.0 2161.0
 4.0 0.0 0.0 1348.0 1210.0
 3.0 0.0 0.0 5333.0 3252.0
 3.0 0.0 0.0 2012.0 1031.0
 3.0 0.0 0.0 4957.0 1885.0
 4.0 0.0 0.0 1267.0 936.0
 4.0 0.0 0.0 5731.0 1127.0
 1.0 0.0 0.0 749.0 3918.0
 2.0 0.0 0.0 2796.0 2478.0
 4.0 0.0 0.0 5795.0 1660.0
 4.0 0.0 0.0 5111.0 3100.0
 1.0 0.0 0.0 1639.0 1883.0
 4.0 0.0 0.0 4260.0 2454.0
 5.0 0.0 0.0 2240.0 608.0
 5.0 0.0 0.0 1426.0 608.0
 5.0 0.0 0.0 985.0 1097.0
 2.0 0.0 0.0 4104.0 3257.0
 4.0 0.0 0.0 4204.0 3793.0
 5.0 0.0 0.0 4963.0 531.0
 3.0 0.0 0.0 3717.0 745.0
 4.0 0.0 0.0 2472.0 3498.0
 4.0 0.0 0.0 4463.0 3167.0
 4.0 0.0 0.0 702.0 750.0
 5.0 0.0 0.0 4957.0 3469.0
 4.0 0.0 0.0 1285.0 2476.0
 4.0 0.0 0.0 1613.0 2353.0
 3.0 0.0 0.0 364.0 1693.0
 2.0 0.0 0.0 5730.0 1198.0
 4.0 0.0 0.0 2899.0 2716.0
 5.0 0.0 0.0 2434.0 1036.0
 4.0 0.0 0.0 1765.0 2701.0
 5.0 0.0 0.0 3135.0 589.0
 1.0 0.0 0.0 3205.0 1914.0
 2.0 0.0 0.0 1918.0 2006.0
 1.0 0.0 0.0 2109.0 2091.0
